SQLDATE,date,Actor1Name,Actor1CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_Persons,GKG_Organizations,GKG_Locations,GKG_V2Tone,GKG_SharingImage,GKG_DocId,QuadLabel,IsConflict,IsNegative,MediaWeight,IsNorthBenin,ZoneBenin,DepartementBenin,SourceRegion,GoldsteinNorm,ToneNorm,month,ToneCategory,GoldsteinBin,cluster_kmeans,PCA1,PCA2,cluster_dbscan,proba_conflict
20250116,2025-01-16,Gouvernement,BN,170,Coercition,4,-2.95,1,4,-6.26,Cotonou,6.3654,2.4183,matinlibre.com,ECONOMY;EDUCATION;HUMAN_RIGHTS;CORRUPTION,Thomas Boni Yayi;Paul Biya,CEDEAO,"Cotonou, Benin","-6.26,0.0,6.26,6.26,1.58,221",,20250116000000-matinlibre_com-BN-01220,Conflit materiel,1,1,4,0,Sud,Littoral,Benin,0.3525,0.3435,2025-01,Tres negatif,Leg. negatif,1,-1.2081089014737925,-1.9724729672297703,0,0.99988437
20250728,2025-07-28,ONG,BN,20,Appel action,1,2.47,7,2,2.59,Abomey-Calavi,6.4484,2.3552,apanews.net,EDUCATION,Macky Sall,Gouvernement Beninois;UNICEF,"Abomey-Calavi, Benin","2.59,2.59,0.0,2.59,0.1,86",,20250728000000-apanews_net-BN-01221,Cooperation verbale,0,0,14,0,Sud,Atlantique,Afrique,0.6235,0.5648,2025-07,Positif,Neutre,0,-0.9372879198096208,0.8908744748836415,0,0.00030163064
20250607,2025-06-07,Diplomate,FR,50,Appel cooperation,1,3.42,15,2,2.56,Parakou,9.337,2.6282,beninwebtv.com,EDUCATION;ELECTIONS;ENVIRONMENT;RELIGION,Paul Biya;Abdoulaye Bio Tchane,Union Africaine;Assemblee Nationale;Banque Mondiale,"Parakou, Benin","2.56,2.56,0.0,2.56,0.26,69",,20250607000000-beninwebtv_com-BN-01222,Cooperation verbale,0,0,30,1,Nord,Borgou,Benin,0.671,0.564,2025-06,Positif,Stabilisant,0,0.1904246399832134,1.1849844496749111,0,1.8202338e-05
20251203,2025-12-03,Diplomate,GH,170,Coercition,4,-3.6,12,6,-4.28,Cotonou,6.3654,2.4183,rfi.fr,ENVIRONMENT,Abdoulaye Bio Tchane,,"Cotonou, Benin","-4.28,0.0,4.28,4.28,0.67,291",,20251203000000-rfi_fr-BN-01223,Conflit materiel,1,1,72,0,Sud,Littoral,International,0.32,0.393,2025-12,Negatif,Destabilisant,1,1.7686631333368488,-1.5365347267989913,0,0.9999311
20250815,2025-08-15,Gouvernement,BN,50,Appel cooperation,1,-0.85,5,3,-0.72,Ouidah,6.36,2.0852,lanouvelletribune.bj,HUMAN_RIGHTS;TERRORISM;DEMOCRACY;EDUCATION,Alassane Ouattara;Abdoulaye Bio Tchane,OMS;Gouvernement Beninois;FMI,"Ouidah, Benin","-0.72,0.0,0.72,0.72,1.16,599",,20250815000000-lanouvelletribune_bj-BN-01224,Cooperation verbale,0,1,15,0,Sud,Atlantique,Benin,0.4575,0.482,2025-08,Neutre,Leg. negatif,0,-0.8414434802223879,-0.4449876304983126,0,0.31824797
20250829,2025-08-29,Gouvernement,BN,100,Demande,1,1.64,16,2,6.87,Abomey,7.1856,1.9861,24haubenin.com,,Paul Biya;Patrice Talon,FMI,"Abomey, Benin","6.87,6.87,0.0,6.87,1.89,690",,20250829000000-24haubenin_com-BN-01225,Cooperation verbale,0,0,32,0,Centre,Zou,Benin,0.582,0.6718,2025-08,Tres positif,Neutre,0,0.3203617754769733,1.6233603783210342,0,8.49433e-05
20250227,2025-02-27,ONG,US,40,Consultation diplomatique,1,0.1,10,2,2.78,Porto-Novo,6.4969,2.6289,24haubenin.com,,Lionel Zinsou;Mahamadou Issoufou,,"Porto-Novo, Benin","2.78,2.78,0.0,2.78,1.87,417",,20250227000000-24haubenin_com-BN-01226,Cooperation verbale,0,0,20,0,Sud,Oueme,Benin,0.505,0.5695,2025-02,Positif,Neutre,0,-0.47707895300240954,0.45980483159045654,0,0.0022688792
20251031,2025-10-31,Medias,BN,36,Critique politique,1,1.07,1,6,1.93,Ouidah,6.36,2.0852,lanouvelletribune.bj,,Abdoulaye Bio Tchane,,"Ouidah, Benin","1.93,1.93,0.0,1.93,0.65,528",https://www.bbc.com/img/default.jpg,20251031000000-lanouvelletribune_bj-BN-01227,Cooperation verbale,0,0,6,0,Sud,Atlantique,Benin,0.5535,0.5482,2025-10,Neutre,Neutre,0,-0.9095146142592556,0.41837501065972066,0,0.0005908898
20251101,2025-11-01,Medias,BN,180,Attaque,4,-3.55,4,1,-7.26,Porto-Novo,6.4969,2.6289,fraternite.bj,,Thomas Boni Yayi,FMI,"Porto-Novo, Benin","-7.26,0.0,7.26,7.26,0.18,412",,20251101000000-fraternite_bj-BN-01228,Conflit materiel,1,1,4,0,Sud,Oueme,Benin,0.3225,0.3185,2025-11,Tres negatif,Destabilisant,1,-1.4732644022291763,-2.2700107468650996,0,0.99989283
20251211,2025-12-11,Parti politique,BN,50,Appel cooperation,1,3.98,13,3,6.19,Bohicon,7.1824,2.066,fraternite.bj,ENVIRONMENT,Paul Biya,Banque Mondiale;Union Africaine;Gouvernement Beninois,"Bohicon, Benin","6.19,6.19,0.0,6.19,0.53,627",,20251211000000-fraternite_bj-BN-01229,Cooperation verbale,0,0,39,0,Centre,Zou,Benin,0.699,0.6548,2025-12,Tres positif,Stabilisant,0,0.34859546861135243,1.9778035767215512,0,3.0445734e-05
20250510,2025-05-10,Parti politique,BN,140,Refus cooperation,3,-5.65,14,5,-10.05,Parakou,9.337,2.6282,rfi.fr,DIPLOMACY;MILITARY;CORRUPTION;DEVELOPMENT,Thomas Boni Yayi,Assemblee Nationale,"Parakou, Benin","-10.05,0.0,10.05,10.05,0.36,81",,20250510000000-rfi_fr-BN-01230,Conflit verbal,1,1,70,1,Nord,Borgou,International,0.2175,0.2487,2025-05,Tres negatif,Destabilisant,1,1.807885600280874,-3.0352883897160132,-1,0.9999912
20250805,2025-08-05,Institution internationale,TG,36,Critique politique,1,2.42,4,2,-1.64,Cotonou,6.3654,2.4183,bbc.com,RELIGION;MILITARY;EDUCATION,Thomas Boni Yayi,,"Cotonou, Benin","-1.64,0.0,1.64,1.64,0.81,348",https://www.bbc.com/img/default.jpg,20250805000000-bbc_com-BN-01231,Cooperation verbale,0,1,8,0,Sud,Littoral,International,0.621,0.459,2025-08,Neutre,Neutre,0,-1.3269578549016385,0.05438580487299043,0,0.009229401
20250114,2025-01-14,Gouvernement,BN,36,Critique politique,1,4.5,17,1,1.88,Abomey,7.1856,1.9861,rfi.fr,CORRUPTION;EDUCATION;HEALTH;PROTEST,Lionel Zinsou,CEDEAO;ONU;FMI,"Abomey, Benin","1.88,1.88,0.0,1.88,1.45,773",,20250114000000-rfi_fr-BN-01232,Cooperation verbale,0,0,17,0,Centre,Zou,International,0.725,0.547,2025-01,Neutre,Stabilisant,0,-0.10717387348469733,1.285290780202115,0,2.9409704e-05
20251225,2025-12-25,ONG,BN,10,Declaration publique,1,2.09,12,5,1.11,Parakou,9.337,2.6282,beninwebtv.com,EDUCATION,,FMI;CEDEAO;Gouvernement Beninois,"Parakou, Benin","1.11,1.11,0.0,1.11,1.23,281",,20251225000000-beninwebtv_com-BN-01233,Cooperation verbale,0,0,60,1,Nord,Borgou,Benin,0.6045,0.5277,2025-12,Neutre,Neutre,0,1.1781125246036341,0.6555009440869738,0,0.00020470786
20250831,2025-08-31,Militaire,BN,100,Demande,1,2.4,5,4,6.54,Bohicon,7.1824,2.066,fraternite.bj,HEALTH,Thomas Boni Yayi,Union Africaine;Banque Mondiale;Assemblee Nationale,"Bohicon, Benin","6.54,6.54,0.0,6.54,0.97,724",,20250831000000-fraternite_bj-BN-01234,Cooperation verbale,0,0,20,0,Centre,Zou,Benin,0.62,0.6635,2025-08,Tres positif,Neutre,0,-0.6482344704909597,1.6091551495046947,0,2.303964e-05
20250525,2025-05-25,Medias,BN,40,Consultation diplomatique,1,1.24,15,7,3.58,Porto-Novo,6.4969,2.6289,rfi.fr,EDUCATION;ENVIRONMENT;POLITICAL_VIOLENCE;HEALTH,,Union Africaine;UNICEF;FMI,"Porto-Novo, Benin","3.58,3.58,0.0,3.58,0.27,362",https://www.bbc.com/img/default.jpg,20250525000000-rfi_fr-BN-01235,Cooperation verbale,0,0,105,0,Sud,Oueme,International,0.562,0.5895,2025-05,Positif,Neutre,0,2.8552782583567566,1.0330003221725583,0,0.00018483971
20251122,2025-11-22,Citoyen,BN,130,Protestation,3,0.17,5,1,-3.2,Cotonou,6.3654,2.4183,rfi.fr,POLITICAL_VIOLENCE;ELECTIONS,Patrice Talon;Lionel Zinsou,Assemblee Nationale;Gouvernement Beninois;Banque Mondiale,"Cotonou, Benin","-3.2,0.0,3.2,3.2,0.03,724",,20251122000000-rfi_fr-BN-01236,Conflit verbal,1,1,5,0,Sud,Littoral,International,0.5085,0.42,2025-11,Negatif,Neutre,1,-1.4423911369357736,-0.7125646090655694,0,0.8966679
20250413,2025-04-13,Syndicat,BN,50,Appel cooperation,1,3.11,11,8,-2.8,Cotonou,6.3654,2.4183,beninwebtv.com,DEMOCRACY;HUMAN_RIGHTS;EDUCATION,Paul Biya;Lionel Zinsou,,"Cotonou, Benin","-2.8,0.0,2.8,2.8,0.95,410",,20250413000000-beninwebtv_com-BN-01237,Cooperation verbale,0,1,88,0,Sud,Littoral,Benin,0.6555,0.43,2025-04,Negatif,Stabilisant,0,2.304509484281359,0.18359969424509365,-1,0.001642023
20250805,2025-08-05,Gouvernement,BN,170,Coercition,4,-3.97,5,1,-1.87,Parakou,9.337,2.6282,lanouvelletribune.bj,DEVELOPMENT,Mahamadou Issoufou;Patrice Talon,Union Africaine;Gouvernement Beninois;PNUD,"Parakou, Benin","-1.87,0.0,1.87,1.87,1.86,763",https://www.bbc.com/img/default.jpg,20250805000000-lanouvelletribune_bj-BN-01238,Conflit materiel,1,1,5,1,Nord,Borgou,Benin,0.3015,0.4532,2025-08,Neutre,Destabilisant,1,-1.3948009959932577,-1.3437034571599562,0,0.9382311
20251224,2025-12-24,Gouvernement,BN,20,Appel action,1,0.14,12,10,1.77,Bohicon,7.1824,2.066,apanews.net,DEMOCRACY;ELECTIONS;HUMAN_RIGHTS;DIPLOMACY,Macky Sall;Abdoulaye Bio Tchane,,"Bohicon, Benin","1.77,1.77,0.0,1.77,0.03,88",,20251224000000-apanews_net-BN-01239,Cooperation verbale,0,0,120,0,Centre,Zou,Afrique,0.507,0.5442,2025-12,Neutre,Neutre,0,3.5062947203990453,0.46534948524005576,-1,0.000223371
20250305,2025-03-05,Parti politique,BN,140,Refus cooperation,3,-5.91,12,3,-0.7,Porto-Novo,6.4969,2.6289,matinlibre.com,,Macky Sall,,"Porto-Novo, Benin","-0.7,0.0,0.7,0.7,1.41,782",,20250305000000-matinlibre_com-BN-01240,Conflit verbal,1,1,36,0,Sud,Oueme,Benin,0.2045,0.4825,2025-03,Neutre,Destabilisant,1,0.3864123527226501,-1.4198373000656817,0,0.99971086
20250607,2025-06-07,Diplomate,US,120,Menace,3,1.12,9,6,-4.05,Bohicon,7.1824,2.066,beninwebtv.com,ENVIRONMENT;POLITICAL_VIOLENCE,Mahamadou Issoufou,CEDEAO,"Bohicon, Benin","-4.05,0.0,4.05,4.05,1.45,134",,20250607000000-beninwebtv_com-BN-01241,Conflit verbal,1,1,54,0,Centre,Zou,Benin,0.556,0.3988,2025-06,Negatif,Neutre,1,1.0017858660164296,-0.5442747846053104,0,0.79022634
20250611,2025-06-11,Syndicat,TG,120,Menace,3,-5.23,2,8,-5.76,Bohicon,7.1824,2.066,lanouvelletribune.bj,HEALTH;RELIGION,,,"Bohicon, Benin","-5.76,0.0,5.76,5.76,1.39,346",,20250611000000-lanouvelletribune_bj-BN-01242,Conflit verbal,1,1,16,0,Centre,Zou,Benin,0.2385,0.356,2025-06,Tres negatif,Destabilisant,1,-0.04498965300189873,-2.320668811667807,0,0.9998814
20250118,2025-01-18,Parti politique,NG,130,Protestation,3,-4.17,5,3,-2.9,Bohicon,7.1824,2.066,fraternite.bj,HUMAN_RIGHTS;PROTEST;ELECTIONS;DIPLOMACY,,UNICEF,"Bohicon, Benin","-2.9,0.0,2.9,2.9,1.68,172",,20250118000000-fraternite_bj-BN-01243,Conflit verbal,1,1,15,0,Centre,Zou,Benin,0.2915,0.4275,2025-01,Negatif,Destabilisant,1,-0.7745202248547506,-1.556069742917595,0,0.98488784
20250804,2025-08-04,Parti politique,BN,110,Rejet/opposition,3,-5.22,4,5,-1.86,Parakou,9.337,2.6282,apanews.net,EDUCATION,Mahamadou Issoufou;Thomas Boni Yayi,Gouvernement Beninois;OMS;ONU,"Parakou, Benin","-1.86,0.0,1.86,1.86,1.49,89",,20250804000000-apanews_net-BN-01244,Conflit verbal,1,1,20,1,Nord,Borgou,Afrique,0.239,0.4535,2025-08,Neutre,Destabilisant,1,-0.37032424472113046,-1.579595037393919,0,0.9997552
20251115,2025-11-15,Gouvernement,BN,100,Demande,1,2.11,10,3,1.73,Abomey,7.1856,1.9861,rfi.fr,TERRORISM;PROTEST;RELIGION;ELECTIONS,Abdoulaye Bio Tchane;Mahamadou Issoufou,Banque Mondiale,"Abomey, Benin","1.73,1.73,0.0,1.73,1.25,530",,20251115000000-rfi_fr-BN-01245,Cooperation verbale,0,0,30,0,Centre,Zou,International,0.6055,0.5432,2025-11,Neutre,Neutre,0,-0.08023578721282007,0.7077946161774729,0,0.000109403896
20250218,2025-02-18,Medias,BN,20,Appel action,1,2.08,8,7,4.42,Parakou,9.337,2.6282,matinlibre.com,DEVELOPMENT;HEALTH;EDUCATION,,CEDEAO;ONU,"Parakou, Benin","4.42,4.42,0.0,4.42,1.91,577",,20250218000000-matinlibre_com-BN-01246,Cooperation verbale,0,0,56,1,Nord,Borgou,Benin,0.604,0.6105,2025-02,Positif,Neutre,0,1.052054134359511,1.2353907279739893,0,3.583231e-05
20250225,2025-02-25,Militaire,BN,10,Declaration publique,1,-0.28,7,3,3.52,Porto-Novo,6.4969,2.6289,apanews.net,ELECTIONS;DEMOCRACY;HEALTH;RELIGION,Alassane Ouattara,CEDEAO;OMS;Assemblee Nationale,"Porto-Novo, Benin","3.52,3.52,0.0,3.52,0.76,496",,20250225000000-apanews_net-BN-01247,Cooperation verbale,0,0,21,0,Sud,Oueme,Afrique,0.486,0.588,2025-02,Positif,Leg. negatif,0,-0.5570563091419859,0.49370710460800793,0,0.0008598816
20251213,2025-12-13,Diplomate,BN,145,Manifestation/revolte,4,-3.1,8,8,-2.76,Cotonou,6.3654,2.4183,24haubenin.com,RELIGION;ELECTIONS,Abdoulaye Bio Tchane;Thomas Boni Yayi,Union Africaine,"Cotonou, Benin","-2.76,0.0,2.76,2.76,1.08,569",,20251213000000-24haubenin_com-BN-01248,Conflit materiel,1,1,64,0,Sud,Littoral,Benin,0.345,0.431,2025-12,Negatif,Destabilisant,1,1.5614238100571634,-1.1877747280950188,3,0.96738505
20250227,2025-02-27,Police,BN,70,Aide/assistance,2,-2.06,7,3,2.26,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,DEMOCRACY;ENVIRONMENT,,PNUD,"Porto-Novo, Benin","2.26,2.26,0.0,2.26,1.31,433",,20250227000000-lanouvelletribune_bj-BN-01249,Cooperation materielle,0,0,21,0,Sud,Oueme,Benin,0.397,0.5565,2025-02,Positif,Leg. negatif,0,-0.520367447122285,-0.1189966467722163,0,0.016831763
20250604,2025-06-04,ONG,NG,120,Menace,3,-3.52,12,5,-2.31,Cotonou,6.3654,2.4183,matinlibre.com,DIPLOMACY;EDUCATION;HEALTH,Paul Biya,UNICEF;CEDEAO;OMS,"Cotonou, Benin","-2.31,0.0,2.31,2.31,1.47,338",,20250604000000-matinlibre_com-BN-01250,Conflit verbal,1,1,60,0,Sud,Littoral,Benin,0.324,0.4422,2025-06,Negatif,Destabilisant,1,1.2888598287767057,-1.1728038390209097,0,0.9995906
20250224,2025-02-24,Parti politique,GH,50,Appel cooperation,1,3.07,10,1,-1.08,Abomey-Calavi,6.4484,2.3552,rfi.fr,ELECTIONS;HUMAN_RIGHTS;ENVIRONMENT,Thomas Boni Yayi,CEDEAO;Assemblee Nationale;OMS,"Abomey-Calavi, Benin","-1.08,0.0,1.08,1.08,1.3,435",,20250224000000-rfi_fr-BN-01251,Cooperation verbale,0,1,10,0,Sud,Atlantique,International,0.6535,0.473,2025-02,Neutre,Stabilisant,0,-0.901792342048259,0.35308712777626783,0,0.00449049
20251207,2025-12-07,Medias,US,10,Declaration publique,1,4.04,5,4,4.26,Cotonou,6.3654,2.4183,rfi.fr,PROTEST;HEALTH;POLITICAL_VIOLENCE;ECONOMY,Lionel Zinsou,Banque Mondiale;UNICEF,"Cotonou, Benin","4.26,4.26,0.0,4.26,1.59,91",https://www.rfi.fr/img/placeholder.jpg,20251207000000-rfi_fr-BN-01252,Cooperation verbale,0,0,20,0,Sud,Littoral,International,0.702,0.6065,2025-12,Positif,Stabilisant,0,-0.6515420168533845,1.5321900034125266,0,1.563041e-05
20250119,2025-01-19,Parti politique,US,20,Appel action,1,3.32,3,5,2.44,Porto-Novo,6.4969,2.6289,fraternite.bj,ECONOMY;POLITICAL_VIOLENCE,,,"Porto-Novo, Benin","2.44,2.44,0.0,2.44,1.1,82",https://www.rfi.fr/img/placeholder.jpg,20250119000000-fraternite_bj-BN-01253,Cooperation verbale,0,0,15,0,Sud,Oueme,Benin,0.666,0.561,2025-01,Positif,Stabilisant,0,-0.7408255366786016,1.0183794764914404,0,4.1084942e-05
20250531,2025-05-31,Militaire,BN,100,Demande,1,1.91,10,3,1.16,Natitingou,10.3081,1.3784,rfi.fr,HEALTH;DEMOCRACY;CORRUPTION,,UNICEF;FMI;OMS,"Natitingou, Benin","1.16,1.16,0.0,1.16,0.53,763",,20250531000000-rfi_fr-BN-01254,Cooperation verbale,0,0,30,1,Nord,Atacora,International,0.5955,0.529,2025-05,Neutre,Neutre,0,-0.07233414636925939,0.5594537179269359,0,0.00046832405
20251225,2025-12-25,Gouvernement,BN,50,Appel cooperation,1,0.46,22,6,-1.04,Porto-Novo,6.4969,2.6289,24haubenin.com,DEMOCRACY,Mahamadou Issoufou,OMS,"Porto-Novo, Benin","-1.04,0.0,1.04,1.04,1.18,748",https://www.rfi.fr/img/placeholder.jpg,20251225000000-24haubenin_com-BN-01255,Cooperation verbale,0,1,132,0,Sud,Oueme,Benin,0.523,0.474,2025-12,Neutre,Neutre,0,4.005552520953435,0.1052623923520109,-1,0.010293114
20250418,2025-04-18,Militaire,TG,20,Appel action,1,1.95,14,5,4.97,Cotonou,6.3654,2.4183,apanews.net,TERRORISM;HUMAN_RIGHTS,,,"Cotonou, Benin","4.97,4.97,0.0,4.97,1.44,506",https://www.bbc.com/img/default.jpg,20250418000000-apanews_net-BN-01256,Cooperation verbale,0,0,70,0,Sud,Littoral,Afrique,0.5975,0.6242,2025-04,Positif,Neutre,0,1.565798049850558,1.3779546046345783,0,9.5395035e-06
20250216,2025-02-16,Parti politique,BN,60,Cooperation materielle,2,3.67,5,4,1.77,Cotonou,6.3654,2.4183,beninwebtv.com,RELIGION;DEMOCRACY,,Gouvernement Beninois;PNUD;FMI,"Cotonou, Benin","1.77,1.77,0.0,1.77,1.88,637",https://www.rfi.fr/img/placeholder.jpg,20250216000000-beninwebtv_com-BN-01257,Cooperation materielle,0,0,20,0,Sud,Littoral,Benin,0.6835,0.5442,2025-02,Neutre,Stabilisant,0,-0.6241510495283342,0.9890798026832299,0,4.6495607e-06
20250726,2025-07-26,ONG,BN,10,Declaration publique,1,0.35,5,3,6.51,Natitingou,10.3081,1.3784,fraternite.bj,DEVELOPMENT,,CEDEAO,"Natitingou, Benin","6.51,6.51,0.0,6.51,0.17,591",,20250726000000-fraternite_bj-BN-01258,Cooperation verbale,0,0,15,1,Nord,Atacora,Benin,0.5175,0.6627,2025-07,Tres positif,Neutre,0,-0.9227088618784292,1.157211407942856,0,0.00048310158
20251229,2025-12-29,Citoyen,BN,70,Aide/assistance,2,2.31,7,3,-3.38,Cotonou,6.3654,2.4183,24haubenin.com,POLITICAL_VIOLENCE,,,"Cotonou, Benin","-3.38,0.0,3.38,3.38,1.03,582",,20251229000000-24haubenin_com-BN-01259,Cooperation materielle,0,1,21,0,Sud,Littoral,Benin,0.6155,0.4155,2025-12,Negatif,Neutre,0,-0.5330393676265471,-0.2429163671836115,0,0.024848951
20251206,2025-12-06,ONG,BN,36,Critique politique,1,-1.62,7,1,2.58,Porto-Novo,6.4969,2.6289,apanews.net,,Mahamadou Issoufou,,"Porto-Novo, Benin","2.58,2.58,0.0,2.58,0.5,525",,20251206000000-apanews_net-BN-01260,Cooperation verbale,0,0,7,0,Sud,Oueme,Afrique,0.419,0.5645,2025-12,Positif,Leg. negatif,0,-1.2275650322647276,0.007019948351158475,0,0.051386215
20250508,2025-05-08,Parti politique,FR,120,Menace,3,-10.0,5,7,-4.39,Parakou,9.337,2.6282,rfi.fr,CORRUPTION;ENVIRONMENT;DEVELOPMENT;HEALTH,Paul Biya,PNUD;ONU,"Parakou, Benin","-4.39,0.0,4.39,4.39,0.27,325",,20250508000000-rfi_fr-BN-01261,Conflit verbal,1,1,35,1,Nord,Borgou,International,0.0,0.3902,2025-05,Negatif,Tres destabilisant,1,0.5388987397350842,-3.028174322614827,-1,0.99938035
20250704,2025-07-04,Medias,BN,40,Consultation diplomatique,1,0.28,9,3,-0.03,Bohicon,7.1824,2.066,beninwebtv.com,POLITICAL_VIOLENCE;MILITARY,,PNUD;CEDEAO,"Bohicon, Benin","-0.03,0.0,0.03,0.03,0.38,707",https://www.rfi.fr/img/placeholder.jpg,20250704000000-beninwebtv_com-BN-01262,Cooperation verbale,0,1,27,0,Centre,Zou,Benin,0.514,0.4992,2025-07,Neutre,Neutre,0,-0.20346755237897762,-0.022364961453341034,0,0.018098844
20250227,2025-02-27,Police,GH,50,Appel cooperation,1,5.36,5,1,1.11,Abomey-Calavi,6.4484,2.3552,bbc.com,ELECTIONS;DIPLOMACY;ECONOMY,Abdoulaye Bio Tchane,FMI;UNICEF;OMS,"Abomey-Calavi, Benin","1.11,1.11,0.0,1.11,0.02,733",,20250227000000-bbc_com-BN-01263,Cooperation verbale,0,0,5,0,Sud,Atlantique,International,0.768,0.5277,2025-02,Neutre,Stabilisant,0,-1.5549865138049601,1.1921429559648984,0,9.926975e-05
20250523,2025-05-23,Parti politique,BN,10,Declaration publique,1,-0.67,4,2,3.36,Kandi,11.1342,2.9394,beninwebtv.com,POLITICAL_VIOLENCE,Patrice Talon,,"Kandi, Benin","3.36,3.36,0.0,3.36,1.33,744",,20250523000000-beninwebtv_com-BN-01264,Cooperation verbale,0,0,8,1,Nord,Alibori,Benin,0.4665,0.584,2025-05,Positif,Leg. negatif,0,-1.3269665954690537,0.3306717557790491,0,0.007526418
20250407,2025-04-07,Militaire,BN,10,Declaration publique,1,2.8,3,10,2.48,Cotonou,6.3654,2.4183,matinlibre.com,POLITICAL_VIOLENCE;RELIGION;EDUCATION;ENVIRONMENT,Macky Sall;Abdoulaye Bio Tchane,CEDEAO,"Cotonou, Benin","2.48,2.48,0.0,2.48,0.07,419",,20250407000000-matinlibre_com-BN-01265,Cooperation verbale,0,0,30,0,Sud,Littoral,Benin,0.64,0.562,2025-04,Positif,Neutre,0,0.5626553382910344,0.9565477057512873,0,2.1343549e-05
20250216,2025-02-16,Medias,BN,40,Consultation diplomatique,1,5.19,5,3,0.43,Cotonou,6.3654,2.4183,bbc.com,ENVIRONMENT,,FMI;Union Africaine,"Cotonou, Benin","0.43,0.43,0.0,0.43,0.27,522",https://www.rfi.fr/img/placeholder.jpg,20250216000000-bbc_com-BN-01266,Cooperation verbale,0,0,15,0,Sud,Littoral,International,0.7595,0.5108,2025-02,Neutre,Stabilisant,0,-0.9382555587310657,1.051766703776423,0,8.272546e-05
20250710,2025-07-10,Medias,BN,50,Appel cooperation,1,4.01,15,2,0.13,Cotonou,6.3654,2.4183,24haubenin.com,ELECTIONS;EDUCATION;POLITICAL_VIOLENCE,Paul Biya,ONU;UNICEF;Union Africaine,"Cotonou, Benin","0.13,0.13,0.0,0.13,1.12,727",https://www.rfi.fr/img/placeholder.jpg,20250710000000-24haubenin_com-BN-01267,Cooperation verbale,0,0,30,0,Sud,Littoral,Benin,0.7005,0.5032,2025-07,Neutre,Stabilisant,0,0.20351925031049367,0.8568198564832332,0,0.00018959247
20250520,2025-05-20,Gouvernement,FR,70,Aide/assistance,2,5.04,5,8,-2.49,Cotonou,6.3654,2.4183,bbc.com,POLITICAL_VIOLENCE;DEVELOPMENT,,ONU,"Cotonou, Benin","-2.49,0.0,2.49,2.49,1.76,265",,20250520000000-bbc_com-BN-01268,Cooperation materielle,0,1,40,0,Sud,Littoral,International,0.752,0.4378,2025-05,Negatif,Stabilisant,0,0.6105299743885112,0.5298887905949534,0,0.00022607583
20250413,2025-04-13,Institution internationale,BN,36,Critique politique,1,5.34,9,3,0.27,Cotonou,6.3654,2.4183,rfi.fr,RELIGION,Alassane Ouattara;Abdoulaye Bio Tchane,Banque Mondiale,"Cotonou, Benin","0.27,0.27,0.0,0.27,1.16,267",,20250413000000-rfi_fr-BN-01269,Cooperation verbale,0,0,27,0,Sud,Littoral,International,0.767,0.5068,2025-04,Neutre,Stabilisant,0,-0.27871269924060055,1.1082937728138464,0,1.1347927e-05
20250819,2025-08-19,Gouvernement,US,110,Rejet/opposition,3,-3.74,4,1,-4.84,Porto-Novo,6.4969,2.6289,24haubenin.com,CORRUPTION;HEALTH,,Banque Mondiale;Union Africaine,"Porto-Novo, Benin","-4.84,0.0,4.84,4.84,1.38,180",,20250819000000-24haubenin_com-BN-01270,Conflit verbal,1,1,4,0,Sud,Oueme,Benin,0.313,0.379,2025-08,Negatif,Destabilisant,1,-1.4919879078533453,-1.8591833071673114,0,0.99981505
20251206,2025-12-06,Diplomate,BN,130,Protestation,3,-5.98,17,6,0.13,Parakou,9.337,2.6282,24haubenin.com,DEVELOPMENT;DIPLOMACY,Lionel Zinsou,ONU;Union Africaine;Banque Mondiale,"Parakou, Benin","0.13,0.13,0.0,0.13,1.38,602",,20251206000000-24haubenin_com-BN-01271,Conflit verbal,1,0,102,1,Nord,Borgou,Benin,0.201,0.5032,2025-12,Neutre,Destabilisant,1,2.9256297096953063,-1.131898121816044,-1,0.999099
20250218,2025-02-18,Gouvernement,BN,120,Menace,3,-2.08,7,2,-9.21,Abomey-Calavi,6.4484,2.3552,matinlibre.com,,Mahamadou Issoufou,,"Abomey-Calavi, Benin","-9.21,0.0,9.21,9.21,1.61,685",https://www.bbc.com/img/default.jpg,20250218000000-matinlibre_com-BN-01272,Conflit verbal,1,1,14,0,Sud,Atlantique,Benin,0.396,0.2698,2025-02,Tres negatif,Leg. negatif,1,-0.7674695466550622,-2.2747091293976514,0,0.9996815
20250422,2025-04-22,Parti politique,NG,10,Declaration publique,1,2.96,6,2,0.83,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,POLITICAL_VIOLENCE;ENVIRONMENT,Lionel Zinsou;Alassane Ouattara,Gouvernement Beninois,"Porto-Novo, Benin","0.83,0.83,0.0,0.83,0.55,159",https://www.bbc.com/img/default.jpg,20250422000000-lanouvelletribune_bj-BN-01273,Cooperation verbale,0,0,12,0,Sud,Oueme,Benin,0.648,0.5207,2025-04,Neutre,Neutre,0,-1.0713110559230152,0.6537137854385587,0,0.0020408838
